s_num,s_c,s_l,e_l,s_pos,rmse
5,"[381.2836233646767, 179.37232770584438, 411.5970993703857, 454.1503835133359, 386.8378558972112, nan]","[0.27908935273133473, 0.22787056707974293, 0.18216352462649138, 0.39180838559755204, 0.22891031399997794, nan]",1.9587887271080893,"[-0.09, 0.39, 0.39, -0.35000000000000003, 0.3, nan]",1.2104266944156106
4,"[331.9463048669557, 386.62315661400635, 263.44684660244934, 308.3189933955004, nan, nan]","[0.2597164730460799, 0.29220845023876024, 0.27904999228909466, 0.3132411491339527, nan, nan]",0.9701818921919336,"[0.39, -0.2, 0.35000000000000003, 0.36, nan, nan]",1.5058253045493353
6,"[322.1633062732807, 334.8643041421618, 266.6294044978447, 343.22306214796725, 207.1250413588885, 322.2029724698641]","[0.21662258433833834, 0.17108698369049133, 0.19489124535088756, 0.37525350065007024, 0.33180102112244025, 0.19102966809900032]",2.2278352541237147,"[0.3, 0.22, 0.4, -0.19, -0.12, 0.31]",1.3271366695634033
3,"[466.325052293642, 411.81288328269034, 259.98727469303435, nan, nan, nan]","[0.2346287554163535, 0.18471076407278753, 0.2179583333701857, nan, nan, nan]",2.7968607091761086,"[0.4, 0.33, 0.39, nan, nan, nan]",1.422614936879785
5,"[393.6803192318243, 435.2953495956897, 209.7946733509427, 392.0334016110192, 485.78224854002895, nan]","[0.39779863324615655, 0.29255766096628344, 0.32007748658330204, 0.16295495015039918, 0.22765227576342908, nan]",3.096031451277441,"[0.08, 0.39, 0.05, 0.34, 0.37, nan]",1.816625176833392
4,"[457.282804205416, 358.1486898089263, 321.80995978559554, 196.5414526045005, nan, nan]","[0.2882210064187355, 0.298863683378391, 0.29213867251019865, 0.371616993476933, nan, nan]",0.025136390307473,"[-0.09, 0.4, 0.3, -0.2, nan, nan]",1.1682000797364993
4,"[471.30501763195514, 447.6384468568735, 196.0833706044203, 388.15996635928536, nan, nan]","[0.19269633678649015, 0.32230300233942966, 0.3803196462372972, 0.2968496953020462, nan, nan]",1.1325738337991131,"[0.4, -0.26, -0.08, 0.29, nan, nan]",1.1807184331956264
3,"[230.9983074562773, 450.707341371483, 494.42867866001194, nan, nan, nan]","[0.22361413145599082, 0.2392947665201034, 0.1980915940528869, nan, nan, nan]",0.916191407132848,"[0.22, 0.03, 0.4, nan, nan, nan]",0.8702205228663393
5,"[303.9473083848863, 380.07202176698024, 213.09477787865683, 454.06440784300594, 379.83965010576895, nan]","[0.3206015607045949, 0.3669557254362524, 0.39745820181742697, 0.24798244600428754, 0.34571368613773135, nan]",0.9030943841641748,"[0.39, -0.15, 0.15, 0.4, -0.01, nan]",1.2619024295008483
5,"[461.8992737817036, 380.19128699504233, 447.4076318235059, 469.34588160620126, 210.07806740254972, nan]","[0.17472931581331466, 0.2506408585061075, 0.19096779040153494, 0.27881705845436344, 0.34890823130781895, nan]",0.8423661564535478,"[0.31, -0.08, 0.0, 0.3, 0.04, nan]",1.1938399100404111
4,"[275.69418721871443, 392.82146259771457, 467.1214970070392, 392.56272827403694, nan, nan]","[0.15995209225559592, 0.3383633111045835, 0.20654192956891948, 0.30666858873492137, nan, nan]",0.817557097024254,"[0.39, 0.03, 0.28, 0.07, nan, nan]",0.7957735446742703
4,"[450.3286603659745, 492.6404577389154, 381.2483628076466, 283.3052539821674, nan, nan]","[0.3778450022197386, 0.1853078521161658, 0.20730484576770686, 0.28638849306866965, nan, nan]",1.239735186865435,"[-0.09, 0.38, 0.24, -0.15, nan, nan]",0.951376495531627
3,"[183.0879322810266, 289.0458366377236, 391.27872614783917, nan, nan, nan]","[0.19837023263556142, 0.2358616606918184, 0.3703571579984731, nan, nan, nan]",1.2068519137168645,"[0.4, 0.4, 0.4, nan, nan, nan]",1.4958664416543626
6,"[461.993434995167, 450.5737947400587, 404.6834085537364, 340.23490235795646, 330.5708104805459, 302.18370153999234]","[0.2718745451169269, 0.3233171828844589, 0.27761951431539156, 0.21953853479000576, 0.26499651558364057, 0.23592203539445433]",0.740562107079944,"[0.33, 0.39, -0.01, 0.0, -0.03, 0.0]",1.6121339253298954
4,"[207.8058949628326, 324.2486798968176, 345.8597227672046, 319.988797822013, nan, nan]","[0.32049834426992074, 0.34915830337481757, 0.27581945146899944, 0.2143394874744093, nan, nan]",1.278537580641771,"[0.05, 0.38, 0.32, 0.4, nan, nan]",1.6451785486284116
3,"[337.8358546117956, 192.86505298505082, 282.4327834621614, nan, nan, nan]","[0.3131311851412438, 0.20191075471141492, 0.28019142902320116, nan, nan, nan]",0.4584132487465331,"[0.3, 0.34, 0.39, nan, nan, nan]",1.2889056754945984
3,"[428.4979614976589, 427.90791495852113, 203.97555045756806, nan, nan, nan]","[0.3130085457210924, 0.1543098770507097, 0.23550339901128975, nan, nan, nan]",2.3109008654055687,"[0.4, 0.36, 0.38, nan, nan, nan]",1.4665689170828604
3,"[305.7464162263657, 415.26397029217327, 233.98317150505528, nan, nan, nan]","[0.3674476586566294, 0.33413039758993957, 0.24143555871347874, nan, nan, nan]",0.8917077720133171,"[0.39, 0.38, 0.39, nan, nan, nan]",1.818379249279855
6,"[418.45723088738487, 372.94224144409293, 309.9112698023902, 483.59746278036255, 156.4792961399618, 424.1919790530757]","[0.19386616067314003, 0.20265299199512288, 0.39544540948925666, 0.2444921185775311, 0.3116982470263201, 0.33267644259390194]",1.2707225779420472,"[0.36, 0.34, -0.02, 0.02, -0.15, 0.06]",0.9319905343944906
5,"[412.8252098584779, 278.46329867398117, 373.99322274728775, 436.0503461339227, 312.7934789051801, nan]","[0.21907704872036723, 0.16896721742198867, 0.17308510007431477, 0.31698686127758857, 0.30285991203857077, nan]",1.668341947141595,"[0.11, 0.39, 0.4, 0.04, -0.03, nan]",0.8914647584103809
5,"[354.130859555939, 254.867749064299, 250.53815688334848, 449.59268614403686, 261.89316947565413, nan]","[0.2813353358943915, 0.2821525922759035, 0.218331695078606, 0.30297783463689626, 0.21694718773128985, nan]",2.369883225610857,"[0.0, 0.39, 0.35000000000000003, 0.36, 0.4, nan]",1.8808447826507808
4,"[360.0459218877844, 470.063890279019, 359.64278730625006, 353.25833318931666, nan, nan]","[0.2680634072336018, 0.36499092396914756, 0.15760400340879013, 0.29215094888846765, nan, nan]",2.290798771288669,"[0.37, -0.25, 0.37, 0.4, nan, nan]",1.5132382547251666
5,"[357.6915656501053, 217.40009925066624, 390.8585081352358, 292.56183811078165, 307.2975982979047, nan]","[0.17612743375463583, 0.3967294713768197, 0.276500899406274, 0.18855813429522678, 0.17901651275738026, nan]",2.7542304010687046,"[0.29, 0.15, 0.39, 0.22, 0.38, nan]",1.580211255339754
3,"[358.1088669929045, 376.7745829833126, 485.39504971557375, nan, nan, nan]","[0.35762382939260623, 0.25038201143545485, 0.2272508549277269, nan, nan, nan]",0.2500736661907832,"[-0.22, 0.31, 0.26, nan, nan, nan]",1.1209781903632556
5,"[179.71703306374081, 367.52288616073764, 168.7743803990134, 461.64333768267346, 406.4054362365399, nan]","[0.20494603428669644, 0.34887607038458956, 0.24310533247221675, 0.22266512680209496, 0.24716628687976813, nan]",2.5542381704670625,"[0.33, -0.27, 0.27, 0.36, 0.4, nan]",1.6321995201254655
6,"[464.9637046144694, 268.65457673476, 185.3905547345728, 263.54044028617955, 400.165047955344, 430.8791720710893]","[0.35906334031095144, 0.17298155257570683, 0.38140929392997114, 0.34572023450570205, 0.21299804939873765, 0.19740383835200864]",0.6840876014008579,"[-0.07, 0.01, -0.17, 0.04, 0.21, 0.37]",0.9015999310066516
5,"[376.12542367271305, 379.390075372119, 245.34893369324038, 297.38899148532755, 264.7926828972362, nan]","[0.31398120587837935, 0.22401825315069976, 0.19196861626653244, 0.34422569624292376, 0.3227873279532584, nan]",0.919093021889511,"[-0.07, 0.39, 0.4, -0.11, -0.25, nan]",0.783586955731584
3,"[480.11681751773176, 447.6414547954102, 355.7691689830009, nan, nan, nan]","[0.3631440149383084, 0.15159647247944727, 0.329161553401722, nan, nan, nan]",0.0207850777435292,"[-0.31, 0.33, -0.24, nan, nan, nan]",0.4462831810831332
3,"[484.5317862133378, 279.17037139083413, 221.16259208092913, nan, nan, nan]","[0.24683976222908185, 0.15934927827798073, 0.19995936847924647, nan, nan, nan]",2.4465722581448333,"[0.4, 0.39, 0.36, nan, nan, nan]",1.242344432734035
5,"[200.50529947761453, 347.58806111994846, 213.16747844791186, 440.976364263069, 200.08701306348175, nan]","[0.18133334831884595, 0.2385607013837138, 0.24978370989744175, 0.3900443720595597, 0.32544991697354586, nan]",0.7017659467414983,"[0.27, 0.35000000000000003, 0.38, 0.16, -0.27, nan]",0.9961048430922328
4,"[458.2673216344681, 321.0142604785341, 413.71965353140774, 386.5024381069534, nan, nan]","[0.2641559343540213, 0.15147668710234044, 0.2159188625641867, 0.22829410730420008, nan, nan]",0.8434222596420138,"[-0.08, 0.36, 0.01, 0.32, nan, nan]",0.7953160242033835
4,"[306.95791392008414, 298.1705322918614, 329.37056382089463, 392.746635028376, nan, nan]","[0.348841256315628, 0.19565712940824317, 0.26488364548525767, 0.3046415695254364, nan, nan]",0.0299012140939636,"[-0.29, 0.4, 0.23, -0.01, nan, nan]",0.7825371039248543
3,"[357.0798746978358, 261.4688103985579, 472.27226582969234, nan, nan, nan]","[0.3078233269263652, 0.23999756990587695, 0.3226892830698301, nan, nan, nan]",1.4059322331479407,"[0.34, 0.38, 0.39, nan, nan, nan]",1.9098768621779032
5,"[288.9685293279348, 371.02276745800225, 188.925987143819, 274.8774542432568, 231.64159809953992, nan]","[0.22657951013215955, 0.2991078931915836, 0.24661879526360825, 0.2017254551605973, 0.15290527738510581, nan]",0.1087049125607941,"[-0.01, 0.03, -0.07, 0.39, 0.27, nan]",0.5260775764901274
5,"[411.2998362348877, 462.7444464771427, 445.034503906019, 169.61751566547755, 397.2766902433078, nan]","[0.17514965242488498, 0.3946147990120479, 0.17565955867639976, 0.2247766592136603, 0.3659674679552152, nan]",2.18974955582677,"[0.37, -0.23, 0.39, 0.03, 0.08, nan]",0.9056929046144166
6,"[407.354038411283, 156.5512115513554, 486.95665345555204, 382.10889093722733, 221.1179858045329, 385.70175778785574]","[0.39598851391837786, 0.16679242995352128, 0.15525109972751258, 0.19483116917891596, 0.3164715041645678, 0.39980298151534327]",0.5595136240892029,"[-0.37, 0.05, 0.38, -0.03, 0.04, -0.31]",0.4962209608836352
3,"[350.9795179816345, 398.24312809168543, 193.44775144846653, nan, nan, nan]","[0.20445028198277623, 0.28703947749233627, 0.3248655144324307, nan, nan, nan]",0.0312817157694722,"[0.35000000000000003, -0.09, 0.38, nan, nan, nan]",0.8068974153271429
6,"[279.9399032667667, 398.1052507206134, 397.36454151010287, 257.6823235502916, 190.13861743033823, 366.3092223192689]","[0.37846610600955133, 0.2764685954605388, 0.28876647410994893, 0.1939726031182708, 0.37321467193170416, 0.32212795858517235]",1.1864202627089515,"[-0.26, 0.36, 0.38, 0.22, -0.09, -0.16]",1.5661324281918032
6,"[297.1380992547934, 326.1838942319525, 294.08746751068725, 389.13170189600214, 295.0322413848759, 316.86565715196167]","[0.16591501731427452, 0.39724733647234967, 0.22516009535661446, 0.320365730588703, 0.1982163100587965, 0.17423758067225043]",3.046918555707867,"[0.28, -0.02, 0.37, -0.26, 0.4, 0.36]",1.3352273698261072
6,"[260.9833085078259, 186.6371463903102, 431.56441135858864, 477.5302745043076, 310.04597419524566, 484.606686664329]","[0.2681430208005956, 0.18145261531288473, 0.1650738164435456, 0.39906098704670745, 0.15284565424289595, 0.28471659807878114]",2.349967042979346,"[-0.14, 0.28, 0.38, -0.17, 0.38, -0.02]",0.893294998441236
3,"[362.26752118589235, 257.4386901639938, 463.19414403699864, nan, nan, nan]","[0.1879916338747412, 0.3324240851250564, 0.2222049344804843, nan, nan, nan]",0.4649981454137597,"[0.31, -0.26, 0.26, nan, nan, nan]",0.9414380505979084
4,"[165.46377255128345, 428.52835585484024, 475.0997176222962, 294.09753984747084, nan, nan]","[0.27135330475770436, 0.20953869414494025, 0.17070910271646908, 0.21765116659358516, nan, nan]",2.431259609547163,"[0.21, 0.37, 0.39, 0.0, nan, nan]",1.2182623806393995
5,"[472.9524566425251, 265.17120004877603, 177.96271057603826, 490.1314724685989, 369.4138719965322, nan]","[0.3601696714756708, 0.34176323807263576, 0.16312827225362247, 0.3836628709057029, 0.17100898828928357, nan]",1.2569843026667016,"[-0.15, 0.33, 0.4, -0.06, 0.37, nan]",1.070408459851229
6,"[159.77270733402375, 484.745776527379, 284.992989094874, 189.2501776188733, 294.483097231815, 487.2945130332064]","[0.2987467794613574, 0.1516404868611712, 0.39178291217605177, 0.3876377969317874, 0.2975716648203296, 0.1602180881598739]",0.3470133898041028,"[-0.09, 0.34, -0.06, -0.29, -0.16, 0.03]",0.4507514850206548
3,"[166.2056889605554, 309.6790141862774, 451.1727497000048, nan, nan, nan]","[0.39173934729336113, 0.24682795031052454, 0.3329957001398279, nan, nan, nan]",0.1592583995567831,"[-0.2, 0.36, 0.34, nan, nan, nan]",1.3210189423055696
4,"[445.64658410462584, 285.7296277909486, 385.118978786716, 414.01803874373843, nan, nan]","[0.3822975454205312, 0.19861161981484843, 0.16786225777220343, 0.19240280766656648, nan, nan]",0.4788385197733025,"[-0.18, 0.24, 0.36, -0.03, nan, nan]",0.7263897683603389
4,"[424.40150647439873, 457.79533188905174, 265.0726714015136, 475.91140798837415, nan, nan]","[0.24175459970731666, 0.291254597517452, 0.20088211905628844, 0.3711011618693737, nan, nan]",1.4107626505798954,"[0.21, 0.37, 0.4, -0.17, nan, nan]",1.580749915269877
5,"[263.8080868344996, 250.13294434294622, 212.6063266427982, 393.71879269909084, 366.3890421702621, nan]","[0.2713140807374079, 0.2692666519467293, 0.26879635103077226, 0.24391655984242575, 0.22502860303219077, nan]",1.9821815296945988,"[0.34, 0.4, 0.35000000000000003, 0.01, 0.38, nan]",1.6389238562554125
4,"[399.4996288249382, 208.84025629489105, 456.5622915681491, 223.57148741658847, nan, nan]","[0.2769645094752975, 0.21425581944201735, 0.19878247035880883, 0.39976366018585185, nan, nan]",1.2246439409828858,"[0.38, 0.01, 0.34, -0.3, nan, nan]",1.185828785862442
3,"[176.86731384324096, 283.78976118122443, 238.51542995533094, nan, nan, nan]","[0.3572364921300816, 0.27698939572058595, 0.37572250907734783, nan, nan, nan]",0.225666472109528,"[0.4, 0.4, 0.4, nan, nan, nan]",1.3743699432987602
5,"[475.6173082743095, 321.9992182593136, 211.8989541712024, 194.2156667851246, 245.32735328964438, nan]","[0.37656533543496085, 0.3833272737340301, 0.2872872336186356, 0.1796890455643771, 0.18873209687164538, nan]",0.9995766741625044,"[-0.05, 0.38, 0.34, 0.23, 0.4, nan]",1.5296015373756604
5,"[388.88085165927885, 216.6431348125999, 407.93782154918085, 169.31367418863417, 160.06968881825554, nan]","[0.18916039288164624, 0.29718002285668793, 0.20369336649816344, 0.21978138140303344, 0.17539341362030836, nan]",0.8550798434397089,"[0.04, -0.02, 0.32, 0.35000000000000003, 0.33, nan]",0.8925094466258395
2,"[480.9497432567521, 161.4684211332954, nan, nan, nan, nan]","[0.3399232177284154, 0.21820809139687145, nan, nan, nan, nan]",0.0923333368678824,"[0.4, 0.35000000000000003, nan, nan, nan, nan]",1.1809877515844456
6,"[473.52315571224653, 189.3128011990412, 364.5811476509108, 233.95982879709453, 297.61013848073844, 381.924094048936]","[0.23441672846931427, 0.32711876801434026, 0.3020829244150681, 0.34271475155341424, 0.3972738074570348, 0.1590431400571197]",2.110062147218814,"[0.26, -0.08, 0.38, -0.08, 0.06, 0.37]",1.596842163734629
3,"[423.4099182878546, 181.8497722965452, 481.25626053875953, nan, nan, nan]","[0.27326615357471085, 0.1978076252395115, 0.31203843475779547, nan, nan, nan]",1.6375884171656785,"[0.4, 0.3, 0.37, nan, nan, nan]",1.7727119367909856
5,"[223.83174680766308, 495.9687475155866, 379.11726873312176, 307.0119040754047, 395.09115525820516, nan]","[0.15959277116246928, 0.37593282933098693, 0.34348417903211353, 0.207770396097095, 0.3331875079057983, nan]",1.561888290922675,"[0.39, 0.06, 0.22, 0.36, 0.34, nan]",1.990128267332602
5,"[214.73971961261677, 334.56012356598507, 348.1193533272284, 227.01997518671408, 151.22310779318263, nan]","[0.21046522509140234, 0.3010472966768857, 0.2183140392489058, 0.3540011481780244, 0.27083671559308686, nan]",2.176901795032645,"[0.39, 0.4, 0.35000000000000003, 0.38, 0.17, nan]",1.9549384596030088
6,"[411.8957073009216, 310.2300212767832, 467.8681754704661, 370.1033107521166, 265.2145501270703, 422.8591996388652]","[0.3682216557924658, 0.2569507769631171, 0.15107293787559503, 0.3552603132215053, 0.25011226754498717, 0.33251934184615517]",1.2520157943598664,"[-0.33, 0.26, 0.4, -0.08, -0.11, -0.24]",0.8658311098912527
5,"[180.85240726889194, 354.27954240298095, 207.60199160499363, 279.44107433261365, 494.31722714644525, nan]","[0.2639548150605344, 0.23604520096644638, 0.2361304127812541, 0.39524140357550774, 0.26094562050154546, nan]",1.85969947032926,"[-0.08, 0.4, 0.4, -0.01, 0.32, nan]",1.52506096221532
4,"[337.4306218851036, 305.6522763777434, 456.915292578561, 169.15679691103824, nan, nan]","[0.19200761931067864, 0.1832608217548087, 0.25176078923504575, 0.25612274385244865, nan, nan]",0.3768297000121634,"[0.38, 0.23, 0.03, -0.12, nan, nan]",0.7026305720492023
5,"[303.47674641358464, 419.5399537646359, 342.67325523306334, 428.62133196621437, 311.36349794684986, nan]","[0.22203428605136133, 0.2654021562673926, 0.21243712734499742, 0.2743105658493177, 0.19411305135716025, nan]",2.835720696260303,"[0.16, -0.15, 0.4, 0.38, 0.37, nan]",1.7322346495155798
4,"[404.01314115771294, 246.27347973149193, 393.0945881782602, 169.7054003734497, nan, nan]","[0.29133706885246347, 0.304693171176872, 0.3230522676189629, 0.25293805648263923, nan, nan]",1.1812379205711576,"[0.34, 0.39, 0.4, -0.01, nan, nan]",1.887055584875353
3,"[483.83556088980185, 420.56366192976344, 358.84185895197345, nan, nan, nan]","[0.2672017038350861, 0.2453216971635682, 0.28485668660741725, nan, nan, nan]",0.7284415410655454,"[0.34, 0.31, 0.01, nan, nan, nan]",1.3553253947646589
6,"[238.60962091704513, 318.68818878344246, 441.29357515115373, 467.6764449346425, 294.2622372008151, 344.135343477824]","[0.3429032774211336, 0.394403417158122, 0.30635939332872275, 0.19082457707043213, 0.30219014686139456, 0.16243328095066936]",2.8256309506347788,"[0.07, -0.34, -0.08, 0.37, 0.39, 0.38]",1.4494166213248951
6,"[312.06966746455475, 485.37104577151644, 466.42260766244027, 345.4748627578257, 241.90249128675538, 225.85710720901352]","[0.32311722371084967, 0.15428702919033419, 0.15127067566189137, 0.2399371893950103, 0.3173493940632584, 0.360546066869804]",3.0787759880391685,"[-0.12, 0.38, 0.38, 0.12, -0.08, 0.1]",1.0874987660668154
4,"[250.3892191987968, 369.7883006372879, 497.3899827123542, 244.2736836727087, nan, nan]","[0.3024879539201498, 0.31852376732257814, 0.20288827569965423, 0.28139777271252775, nan, nan]",1.0076714542777954,"[0.0, 0.37, 0.34, -0.14, nan, nan]",1.304153830923658
